status,race_id,event_slug,event_name,race_name,date,distance_km,elevation_gain_m,city,province,official_url,admin_url,gpx_url,source,confidence,evidence,notes,uploaded,upload_status
not_found,20eaec5b-d5e5-4e95-b158-918c61382968,trail-desierto-de-gorafe,Trail Desierto de Gorafe,Colorado Trail,2026-09-27,30,935,Gorafe,Granada,https://repositorio.global-tempo.com/carreras.php?id=3084,https://www.trailrunningcal.com/es/e/trail-desierto-de-gorafe,,,,"Colorado Trail 30/935; no candidate. I edition; only generic Gorafe badlands hiking routes on Wikiloc (GR-A 426, 'Desierto de los Colorados'); no race-specific recording.",global-tempo registration.,,"skipped: I edition, only generic badlands routes"
needs_review,6c19df09-3d0c-41e2-8a50-64dbc63e4372,trail-las-montanas,Trail Las Montañas,Marcha,2026-09-27,12,,Villamartín,Cádiz,https://www.runnink.com/evento/trail-las-monta-as/96,https://www.trailrunningcal.com/es/e/trail-las-montanas,,,,Marcha 12 km; walk row. No race recording for any Trail las Montanas course.,See row 358.,,"needs_review: walk row, no track"
not_found,31a3e7bf-5a2d-4cdc-85e2-71c13890f08b,trail-las-montanas,Trail Las Montañas,Trail Corto,2026-09-27,12,600,Villamartín,Cádiz,https://www.runnink.com/evento/trail-las-monta-as/96,https://www.trailrunningcal.com/es/e/trail-las-montanas,,,,Trail Corto 12/600; no candidate. Only generic Villamartin / Ermita las Montanas / Castillo de Matrera hiking routes on Wikiloc; none the race course.,runnink registration.,,skipped: only generic sanctuary-hiking routes
not_found,c9f5cc08-096c-46d9-b9db-7974ffde5da6,trail-las-montanas,Trail Las Montañas,Trail Largo,2026-09-27,23,1200,Villamartín,Cádiz,https://www.runnink.com/evento/trail-las-monta-as/96,https://www.trailrunningcal.com/es/e/trail-las-montanas,,,,Trail Largo 23/1200; no candidate. Same - only generic Villamartin hiking routes.,runnink registration.,,skipped: only generic hiking routes
not_found,010ad76c-8622-4544-ba98-6f301ef9f8a2,trail-senders-del-pened-s,Trail Senders del Penedès,,2026-09-27,5,53,Les Cabanyes,Barcelona,https://trailsendersdelpenedes.wordpress.com/,https://www.trailrunningcal.com/es/e/trail-senders-del-pened-s,,,,"5.5 km curta; no candidate. trailsendersdelpenedes.wordpress.com/recorreguts links only the Llarga 12.7 km Wikiloc (id 19775453, applied to row 364); no 5.5 km short-course track.",Small flat solidarity race.,,skipped: only the long course is linked
needs_review,c433fa92-9346-4ee1-9c1c-e58d2b14aa9a,trail-senders-del-pened-s,Trail Senders del Penedès,Marcha,2026-09-27,5,53,Les Cabanyes,Barcelona,https://trailsendersdelpenedes.wordpress.com/,https://www.trailrunningcal.com/es/e/trail-senders-del-pened-s,,,,"Marcha 5/53 = same as row 361 (Trail Senders curta 5.5 km, not_found).",Walk row; the 5.5 km curta course has no published track.,,needs_review: walk row; no track for the curta
needs_review,8455e1c3-d9b9-43c0-ad1f-4f82f8283063,trail-senders-del-pened-s,Trail Senders del Penedès,Marcha,2026-09-27,12,144,Les Cabanyes,Barcelona,https://trailsendersdelpenedes.wordpress.com/,https://www.trailrunningcal.com/es/e/trail-senders-del-pened-s,,,,"Marcha 12/144 = same figures as row 364 (12.7 km Llarga, applied from Wikiloc id 19775453).",Walk shares the 12.7 km Llarga course; copy track_geometry from row 364 (id d56d9e71-2d4c-4aa5-9fe5-99cd35200d4c).,,needs_review: shares row 364 course; geometry ready to copy
found,46ac0ccd-f87f-4e85-912a-6db2e5b86151,trail-terras-do-mandeo,Trail Terras do Mandeo,Trail Largo,2026-09-27,21,1000,Betanzos,A Coruña,https://ccnorte.com/evento/detalle/id/3318/12-trail-terras-do-mandeo,https://www.trailrunningcal.com/es/e/trail-terras-do-mandeo,https://www.wikiloc.com/trail-running-trails/trail-terras-do-mandeo-2017-18162495,wikiloc,medium,Wikiloc 'Trail Terras do Mandeo 2017': 14.4 mi = 23.17 km / 2953 ft = 900 m vs 21 km / 1000 m in the DB. Loop from Betanzos up the Rio Mandeo.,Recorded at the 2017 edition; the queue row is the 12th. Alternative: es.wikiloc.com/rutas-carrera-por-montana/trail-terras-do-mandeo-2016-13569482.,,
,add8ef31-9371-4cbe-9d28-5039e8c4717f,x-carrera-trail-paterna-del-madera,X Carrera Trail Paterna del Madera,,2026-09-27,19,1009,Paterna del Madera,Albacete,https://deportes.dipualba.es/InscripcionesPruebas/Nuevo/1212,https://www.trailrunningcal.com/es/e/x-carrera-trail-paterna-del-madera,,,,,,,
found,2f32dfc3-b25e-4987-9109-b41c5e373c22,califa-mountain-festival,Califa Mountain Festival,CxM - La Nocturna,2026-10-02,15,700,Cerro Muriano,Córdoba,https://califamountainfestival.com/,https://www.trailrunningcal.com/es/e/califa-mountain-festival,https://es.wikiloc.com/rutas-carrera-por-montana/califa-mountain-festival-etapa-1-nocturna-cerro-muriano-185562601,wikiloc,medium,Wikiloc 'Califa Mountain Festival. Etapa 1. Nocturna. Cerro Muriano': 13.45 km / 704 m vs 15 km / 700 m in the DB. Elevation matches almost exactly and the route name states the nocturnal stage.,Corrects the earlier not_found on this row: the official site has no track but the festival's stages are all recorded on Wikiloc. Alternative: wikiloc.com/trail-running-trails/etapa-1-califa-mountain-festival-nocturna-147890093.,,
not_found,e8c65e6f-e534-4ade-ba21-44102f0dec14,salomon-ultra-pirineu,Salomon Ultra Pirineu,LMNPKV,2026-10-02,5,860,La Molina,Girona,https://ultrapirineu.com/es/,https://www.trailrunningcal.com/es/e/salomon-ultra-pirineu,,,,"LMNPKV 5/860 = Nit KV (kilometro vertical, La Molina). Cheap-reject category (vertical).",ultrapirineu.com.,,skipped: vertical (KV)
not_found,fed4ef8b-19a7-4987-b089-f4560d238c92,sanabria-glaciar-ultra-trail,Sanabria Glaciar Ultra Trail,Maraton Trail,2026-10-02,43,1400,San Martín de Castañeda,Zamora,https://smartchip.es/view.php?id=2053,https://www.trailrunningcal.com/es/e/sanabria-glaciar-ultra-trail,,,,Maraton Trail 43/1400; no candidate. Same name collision; no dedicated 'Sanabria Glaciar' 43 km recording.,smartchip registration.,,skipped: name-collision; no recording
not_found,0900a70e-b8c4-491c-a4f1-3b27e269c5fb,sanabria-glaciar-ultra-trail,Sanabria Glaciar Ultra Trail,Ultra Trail,2026-10-02,70,2950,San Martín de Castañeda,Zamora,https://smartchip.es/view.php?id=2053,https://www.trailrunningcal.com/es/e/sanabria-glaciar-ultra-trail,,,,"Ultra Trail 70/2950; no candidate. Name collision - Wikiloc 'Ultra Sanabria' results are the multi-day 'Ultra Sanabria by Stages' (ultrasanabria.es), a different event. The single-day 'Sanabria Glaciar Ultra Trail' (smartchip) has no dedicated recording.",smartchip registration.,,skipped: name-collision with the stage race; no recording
not_found,77a7efb5-df23-4a28-983a-569e02ea3540,90k-camino-de-la-cruz,90K Camino de la Cruz,21K,2026-10-03,21,600,Caravaca de la Cruz,Murcia,https://90kcaminodelacruz.es/,https://www.trailrunningcal.com/es/e/90k-camino-de-la-cruz,,,,"21K = Bullas -> Caravaca segment of the Camino de la Cruz. The /21k page carries no Wikiloc embed (unlike /42k = row 379 applied, and /90k = row 377). No dedicated 21 km recording.",90kcaminodelacruz.es; the 21K is the final leg of the longer courses.,,"skipped: segment of the longer course, no dedicated track"
found,610760b1-2c96-4347-9b33-6b2d4790828a,90k-camino-de-la-cruz,90K Camino de la Cruz,90K,2026-10-03,91,2500,Caravaca de la Cruz,Murcia,https://90kcaminodelacruz.es/,https://www.trailrunningcal.com/es/e/90k-camino-de-la-cruz,https://www.wikiloc.com/hiking-trails/90k-camino-de-la-cruz-142215272,official,high,The official site embeds this Wikiloc track on 90kcaminodelacruz.es/90k: 56.93 mi = 91.60 km / 3389 ft = 1033 m vs 91 km / 2500 m in the DB. Distance matches exactly.,"Organizer-vouched track, one way along the Camino de la Vera Cruz to Caravaca. Elevation is 1033 m vs 2500 m in the DB, which likely sums ascent and descent; review the DB figure.",,"skipped: Wikiloc track is hand-drawn on a map, not GPS-recorded (elevation 1033m vs DB 2500m confirms)"
needs_review,876db6d1-8454-48f4-a48e-81242b18bdf2,a-nocturna-do-xeoparque,A Nocturna do Xeoparque,Marcha,2026-10-03,8,400,San Clodio,Lugo,https://quirogatrail.es/a-nocturna-do-xeoparque/,https://www.trailrunningcal.com/es/e/a-nocturna-do-xeoparque,,,,Marcha/Andaina 8/400; walk row. The event's 8 K page embeds the 9.78 km Carreirina track (row 381); no separate 8 km andaina recording.,Walk shares (roughly) the Carreirina course; check before copying.,,needs_review: walk row; no dedicated andaina track
not_found,70cda138-3da2-4033-8569-a830f42d40c1,a-tota-castanya,A Tota Castanya,Moscatell,2026-10-03,5,60,Gurb,Barcelona,https://www.instagram.com/atotacastanya,https://www.trailrunningcal.com/es/e/a-tota-castanya,,,,Moscatell 5/60; no candidate. III edition chestnut-festival fun run; no Wikiloc track; atotacastanyagurb.cat recorreguts page carries profile images only.,Instagram-only official presence.,,"skipped: fun-run, no track"
not_found,dc103e5c-886a-4749-b416-ffe350d92a48,a-tota-castanya,A Tota Castanya,Castanyada,2026-10-03,15,560,Gurb,Barcelona,https://www.instagram.com/atotacastanya,https://www.trailrunningcal.com/es/e/a-tota-castanya,,,,Castanyada 15/560 (press says 13 km); no candidate. Same - no Wikiloc recording; recorreguts page is images only.,Chestnut-festival fun run.,,"skipped: fun-run, no track"
found,f5f0e06a-98a7-4750-8bde-868d7da5470a,anboto-kilometro-bertikala,Anboto Kilometro Bertikala,,2026-10-03,3,1092,Atxondo,Bizkaia,https://inscripciones.kronoak.com/es/evento/xvii-anboto-kilometro-bertikala?auto=1&cmp=1&frm=1,https://www.trailrunningcal.com/es/e/anboto-kilometro-bertikala,https://www.wikiloc.com/hiking-trails/anboto-km-vertical-anboto-kilometro-bertikala-desde-arrazola-atxondo-2079490,wikiloc,medium,"Wikiloc 'Anboto km vertical / Anboto kilometro bertikala | Desde Arrazola, Atxondo': 5.15 mi = 8.29 km / 3576 ft = 1090 m vs 3 km / 1092 m in the DB. Elevation matches almost exactly.","Recorded out and back, so the 8.29 km covers the 3 km climb from Arrazola to Anboto plus the descent. Same pattern as Carrera Vertical Abantos and Untzillaitz Zuzen. XVII edition; official_url is a kronoak registration page.",,
not_found,28dbf771-321d-450d-878f-e21eaf482593,backyard-ultra-curillas,Backyard Ultra Curillas,Backyard Ultra,2026-10-03,6,90,Curillas,León,https://backyardultracurillas.com/,https://www.trailrunningcal.com/es/e/backyard-ultra-curillas,,,,Backyard ultra: a repeated 6 km lap run hourly until one runner remains. Almost nobody uploads the lap track.,"Lap format. If a track is ever needed, it is a single ~6 km loop in Curillas.",,
needs_review,8de0a0fa-66e4-47ce-91e3-ec12c203ae74,benemerita-trail,BENEMÉRITA TRAIL,Marcha,2026-10-03,12,630,Alfacar,Granada,https://benemeritatrail.es/novedades/,https://www.trailrunningcal.com/es/e/benemerita-trail,,,,Marcha 12/630 = same figures as the Open 12K (row 387). The official Drive file is labelled 'Open 12 / Sendero 12'.,Walk shares the Open 12K course; copy track_geometry from row 387 (id 6b4db134-13f2-4b9f-a103-2c4d77427e72).,,needs_review: shares row 387 course; geometry ready to copy
needs_review,726e9a01-1bd1-480c-95e1-36b185dcd5e4,califa-mountain-festival,Califa Mountain Festival,Mini CxM - La Califita,2026-10-03,13,500,Cerro Muriano,Córdoba,https://califamountainfestival.com/,https://www.trailrunningcal.com/es/e/califa-mountain-festival,,,,"Wikiloc 'Califa Mountain Festival. Etapa 3' (185719075) is 11.25 km / 436 m, which could be either this Mini CxM (13 km / 500 m) or the CxM La Crono (12 km / 700 m) in row 435. The festival's Etapa 1 and Etapa 2 are already assigned to rows 372 and 391.",Revised from found: the two remaining races overlap in range and the stage name does not tell them apart. Candidates: wikiloc.com/trail-running-trails/califa-mountain-festival-etapa-3-185719075 and wikiloc.com/trail-running-trails/etapa-3-califa-mountain-festival-116447043. Confirm the stage-to-race mapping with the organizer.,,
found,723c77e0-6ac3-4a76-8855-91cc04276da0,califa-mountain-festival,Califa Mountain Festival,CxM - La Califa,2026-10-03,24,1000,Cerro Muriano,Córdoba,https://califamountainfestival.com/,https://www.trailrunningcal.com/es/e/califa-mountain-festival,https://es.wikiloc.com/rutas-carrera-por-montana/cerro-muriano-116324854,wikiloc,medium,Wikiloc 'Carrera de la Califa Mountain Festival de Cordoba 2022': 27.05 km / 827 m vs 24 km / 1000 m in the DB. Loop from Cerro Muriano in the Sierra de Cordoba.,"Distance is 13% over, inside the +-20% rule. This is the festival's main stage; separate file from the Nocturna in row 372.",,
not_found,6020431a-e6bc-4b81-b996-bd814895ad55,cxm-ciudad-de-valverde,CxM Ciudad de Valverde,Marcha,2026-10-03,11,390,Valverde del Camino,Huelva,https://inscripciones.croniussport.es/inscripcion/xii-cxm-ciudad-de-valverde/?lang=es,https://www.trailrunningcal.com/es/e/cxm-ciudad-de-valverde,,,,"Marcha 11/390; walk row. XII edition; only the X-edition (2024) 'Ruta Larga' (id 178234529, 36.8 km) is recorded on Wikiloc - doesn't match the 2026 26/15/11 km courses.",croniussport registration.,,needs_review: walk row; only an out-of-range old-edition track exists
not_found,7994e750-5127-4de6-8628-646e8baaf0ba,cxm-ciudad-de-valverde,CxM Ciudad de Valverde,CXM TRAIL CORTO,2026-10-03,15,750,Valverde del Camino,Huelva,https://inscripciones.croniussport.es/inscripcion/xii-cxm-ciudad-de-valverde/?lang=es,https://www.trailrunningcal.com/es/e/cxm-ciudad-de-valverde,,,,"CXM TRAIL CORTO 15/750; no candidate. XII edition; only the X-edition (2024) 'Ruta Larga' (id 178234529, 36.8 km) is on Wikiloc - doesn't match the 2026 15 km short course.",croniussport registration.,,skipped: only an out-of-range old-edition track
not_found,c05fca56-c7e8-43a3-b665-56d97ef08a6e,cxm-ciudad-de-valverde,CxM Ciudad de Valverde,CXM TRAIL LARGO,2026-10-03,26,1600,Valverde del Camino,Huelva,https://inscripciones.croniussport.es/inscripcion/xii-cxm-ciudad-de-valverde/?lang=es,https://www.trailrunningcal.com/es/e/cxm-ciudad-de-valverde,,,,"CXM TRAIL LARGO 26/1600; no candidate. Same - the X-edition (2024) 'Ruta Larga' measures 36.8 km / 967 m, not the 2026 26 km / 1600 m course.",croniussport registration.,,skipped: only an out-of-range old-edition track
not_found,015b07aa-7b10-49d3-8f4c-77ac2f943e38,desafio-meracho-trail,Desafío Meracho Trail,Speed Trail,2026-10-03,15,981,Mirones,Cantabria,https://www.gedsports.com/race/desafio-meracho-trail-2026,https://www.trailrunningcal.com/es/e/desafio-meracho-trail,,,,"Speed Trail 15/981; no candidate. The only Wikiloc reference ('Desafio Meracho 12k', id 220797002) is deleted (404); the organizer's Wikiloc account holds only old San Raul / Galizano routes.",gedsports registration.,,skipped: only-referenced track is deleted
needs_review,7e854905-67d4-4b1b-a2eb-e98ae9683439,desafio-meracho-trail,Desafío Meracho Trail,Parejas,2026-10-03,32,2360,Mirones,Cantabria,https://www.gedsports.com/race/desafio-meracho-trail-2026,https://www.trailrunningcal.com/es/e/desafio-meracho-trail,,,,"Parejas 32/2360 = same figures as row 398 (blank, individual 32 km).",Pairs format sharing the 32 km course; no track for that course anyway.,,needs_review: pairs row; no track for the shared course
not_found,aa780b9d-940f-4725-8162-9d73678f19a2,desafio-meracho-trail,Desafío Meracho Trail,,2026-10-03,32,2360,Mirones,Cantabria,https://www.gedsports.com/race/desafio-meracho-trail-2026,https://www.trailrunningcal.com/es/e/desafio-meracho-trail,,,,32/2360; no candidate. Same as row 396 - no live Meracho recording on Wikiloc (12k route deleted).,gedsports registration.,,skipped: no live recording
needs_review,93bc03c2-ebed-458f-bc5e-0f224abca975,la-burrica-trail,La Burrica Trail,Marcha,2026-10-03,13,621,María,Almería,https://www.cruzandolameta.es/ver/la-burrica-trail-vi-cxm-sierra-de-maria-los-velez-2026---2612/,https://www.trailrunningcal.com/es/e/la-burrica-trail,,,,Marcha 13/621 = same figures as row 401 (Minitrail Ruta Corta).,Walk shares the short course; no track for it (only the Ruta Larga is recorded).,,needs_review: walk row; no short-course track
not_found,a475ac99-6cfe-480d-a805-5a81597d8b91,la-burrica-trail,La Burrica Trail,Minitrail Ruta Corta,2026-10-03,13,621,María,Almería,https://www.cruzandolameta.es/ver/la-burrica-trail-vi-cxm-sierra-de-maria-los-velez-2026---2612/,https://www.trailrunningcal.com/es/e/la-burrica-trail,,,,Minitrail Ruta Corta 13/621; no candidate. Only the Ruta Larga 2024 track (id 176897946) exists on Wikiloc; no short-course recording; generic 'Alto de la Burrica' hiking loops rejected (signposted-mountain).,cruzandolameta registration. Row 400 (Marcha) shares this course.,,skipped: no short-course recording
not_found,52510223-80e3-441b-b442-437c2ad2eff9,pena-prieta-skyrace,Peña Prieta SkyRace,Peña Prieta SkyRace,2026-10-03,36,,Vega de Liébana,Cantabria,https://camberas.com/race/ii-pena-prieta-skyrace,https://www.trailrunningcal.com/es/e/pena-prieta-skyrace,,,,Pena Prieta SkyRace 36 km; no candidate. Wikiloc 'Pena Prieta Sky Race 36km - 2.600 m+' (id 225137436) is deleted (404); II edition; camberas.com / uno.es registration; no other recording found.,Only referenced track is gone.,,skipped: only-referenced track is deleted
not_found,bdafa817-b7f5-4d8c-8606-d63e021c75c7,santxikorrota,Santxikorrota,CORTA·MOTZA,2026-10-03,7,82,Arguedas,Navarra,https://web.rockthesport.com/es/event/santxikorrota26-herri-lasterketa,https://www.trailrunningcal.com/es/e/santxikorrota,,,,CORTA 7/82; no candidate. Same flat Santxikorrota course; no track.,Flat road race.,,"skipped: flat road race, no track"
not_found,09c2b401-0d08-4a68-9bec-399566c48254,santxikorrota,Santxikorrota,LARGA·LUZEA,2026-10-03,21,133,Arguedas,Navarra,https://web.rockthesport.com/es/event/santxikorrota26-herri-lasterketa,https://www.trailrunningcal.com/es/e/santxikorrota,,,,LARGA 21/133; no candidate. Santxikorrota is a flat 'herri lasterketa' town road race (133 m over 21 km); no track published; rockthesport registration.,"Flat road/greenway race (Arguedas, Bardenas).",,"skipped: flat road race, no track"
